Date,Open,High,Low,Close,Adj Close,Volume,GDP,Balance of trade ,Total Population,Total cases,Total deaths,People Vaccinated,Uncertainty index,MYR/USD,Unemployment rate,Inflation rate,Interest rate ,FTSE Bursa Malaysia KLCI,WTI Crude Oil,Brent Crude Oil
12-11-2019,10.8,10.8,10.7,10.74,10.361806,13300,370600000000,6610900000,31949777,0,0,0,0.0000000,0.241488,0.032,0.001,0.0294,1609.72998,56.67,62.19
13-11-2019,10.7,10.96,10.68,10.96,10.574059,21000,370600000000,6610900000,31949777,0,0,0,0.0000000,0.241546,0.032,0.001,0.03,1597.219971,56.88,62.27
14-11-2019,10.66,10.78,10.64,10.7,10.323215,66400,370600000000,6610900000,31949777,0,0,0,0.0000000,0.240906,0.032,0.001,0.0294,1593.550049,56.57,62.46
15-11-2019,10.62,10.88,10.6,10.78,10.400397,57500,370600000000,6610900000,31949777,0,0,0,0.0000000,0.240385,0.032,0.001,0.0294,1594.75,57.54,63.32
18-11-2019,10.88,10.88,10.68,10.7,10.323215,43600,370600000000,6610900000,31949777,0,0,0,0.0000000,0.240935,0.032,0.001,0.03,1604.359985,56.82,62.82
19-11-2019,10.66,10.7,10.62,10.62,10.246032,16100,370600000000,6610900000,31949777,0,0,0,0.0000000,0.24079,0.032,0.001,0.0294,1605.310059,54.93,62.37
20-11-2019,10.62,10.66,10.6,10.62,10.246032,39100,370600000000,6610900000,31949777,0,0,0,0.0000000,0.240668,0.032,0.001,0.03,1601.140015,56.71,63.8
21-11-2019,10.5,10.56,10.4,10.5,10.130257,80300,370600000000,6610900000,31949777,0,0,0,0.0000000,0.240211,0.032,0.001,0.0295,1592.189941,58.36,64.99
22-11-2019,10.52,10.52,10.4,10.5,10.130257,194700,370600000000,6610900000,31949777,0,0,0,0.0000000,0.239981,0.032,0.001,0.03,1596.839966,57.68,64.83
25-11-2019,10.5,10.5,10.46,10.5,10.130257,96500,370600000000,6610900000,31949777,0,0,0,0.0000000,0.239808,0.032,0.001,0.0295,1591.349976,57.79,64.67
26-11-2019,10.5,11,10.32,11,10.61265,152700,370600000000,6610900000,31949777,0,0,0,0.0000000,0.239464,0.032,0.001,0.0294,1583.869995,58.25,64.82
27-11-2019,10.74,11.12,10.74,11.12,10.728425,151800,370600000000,6610900000,31949777,0,0,0,0.0000000,0.239837,0.032,0.001,0.03,1587.180054,58.12,65.03
28-11-2019,11.1,11.12,11,11.1,10.70913,129900,370600000000,6610900000,31949777,0,0,0,0.0000000,0.239837,0.032,0.001,0.0295,1583.77002,,64.68
29-11-2019,11,11.14,11,11.12,10.728425,139300,370600000000,6610900000,31949777,0,0,0,0.0000000,0.239693,0.032,0.001,0.0299,1561.73999,58.12,64.5
02-12-2019,11.1,11.18,11.1,11.18,10.786313,21900,370600000000,12578300000,31949777,0,0,0,0.0000000,0.239521,0.032,0.002,0.03,1570.550049,55.97,63.2
03-12-2019,11.14,11.28,10.94,11.18,10.786313,61100,370600000000,12578300000,31949777,0,0,0,0.0000000,0.239446,0.032,0.002,0.03,1562.27002,56.15,62.95
04-12-2019,11.2,11.2,10.9,11.16,10.767015,18600,370600000000,12578300000,31949777,0,0,0,0.0000000,0.239636,0.032,0.002,0.03,1560.930054,58.46,65.25
05-12-2019,11,11.14,11,11.14,10.747721,137100,370600000000,12578300000,31949777,0,0,0,0.0000000,0.239607,0.032,0.002,0.03,1563.579956,58.42,65.67
06-12-2019,10.88,10.88,10.88,10.88,10.496878,1300,370600000000,12578300000,31949777,0,0,0,0.0000000,0.239981,0.032,0.002,0.0299,1568.439941,59.2,66.5
09-12-2019,10.98,11,10.88,10.92,10.535468,55600,370600000000,12578300000,31949777,0,0,0,0.0000000,0.2405,0.032,0.002,0.0295,1562.709961,58.99,66.44
10-12-2019,10.84,10.92,10.84,10.92,10.632838,2800,370600000000,12578300000,31949777,0,0,0,0.0000000,0.240442,0.032,0.002,0.0292,1561.790039,59.22,66.57
11-12-2019,10.92,10.96,10.92,10.94,10.652312,13100,370600000000,12578300000,31949777,0,0,0,0.0000000,0.240385,0.032,0.002,0.0295,1563.189941,58.74,65.37
12-12-2019,10.94,11.5,10.94,11.5,11.197586,203300,370600000000,12578300000,31949777,0,0,0,0.0000000,0.240269,0.032,0.002,0.0292,1567.339966,59.18,66.67
13-12-2019,11.4,11.46,11.4,11.4,11.100215,4600,370600000000,12578300000,31949777,0,0,0,0.0000000,0.240523,0.032,0.002,0.0299,1571.160034,60.11,67.44
16-12-2019,11.2,11.4,11.2,11.4,11.100215,6200,370600000000,12578300000,31949777,0,0,0,0.0000000,0.242014,0.032,0.002,0.0291,1569.349976,60.21,68.04
17-12-2019,11.08,11.4,11.08,11.4,11.100215,34500,370600000000,12578300000,31949777,0,0,0,0.0000000,0.241546,0.032,0.002,0.0292,1576.949951,60.88,68.99
18-12-2019,11.46,11.46,11.46,11.46,11.158639,1100,370600000000,12578300000,31949777,0,0,0,0.0000000,0.241604,0.032,0.002,0.03,1599.109985,60.93,69.12
19-12-2019,11.4,11.58,11.06,11.46,11.158639,58600,370600000000,12578300000,31949777,0,0,0,0.0000000,0.241721,0.032,0.002,0.0292,1596.01001,61.3,69.7
20-12-2019,11.4,11.52,11.3,11.52,11.217061,364000,370600000000,12578300000,31949777,0,0,0,0.0000000,0.241604,0.032,0.002,0.03,1610.180054,60.43,68.66
23-12-2019,11.42,11.56,11.38,11.46,11.158639,30800,370600000000,12578300000,31949777,0,0,0,0.0000000,0.241692,0.032,0.002,0.0292,1614.180054,60.51,67.49
24-12-2019,11.46,11.46,11.46,11.46,11.158639,0,370600000000,12578300000,31949777,0,0,0,0.0000000,0.241546,0.032,0.002,0.0293,1604.22998,61.17,69.26
26-12-2019,11.32,11.32,11.3,11.32,11.02232,53400,370600000000,12578300000,31949777,0,0,0,0.0000000,0.241896,0.032,0.002,0.0292,1603.550049,61.72,69.26
27-12-2019,11.32,11.38,11.32,11.34,11.041795,448000,370600000000,12578300000,31949777,0,0,0,0.0000000,0.242131,0.032,0.002,0.0293,1610.609985,61.76,68.91
30-12-2019,11.38,11.44,11.38,11.44,11.139163,44700,370600000000,12578300000,31949777,0,0,0,0.0000000,0.242424,0.032,0.002,0.029,1615.670044,61.66,68.3
31-12-2019,11.44,11.48,11.4,11.44,11.139163,70500,370600000000,12578300000,31949777,0,0,0,0.0000000,0.243487,0.032,0.002,0.03,1588.76001,61.14,67.77
02-01-2020,11.44,11.52,11.44,11.5,11.197586,14500,344700000000,12030000000,32365999,0,0,0,0.0000000,0.244618,0.035,0.001,0.0293,1602.5,61.17,67.05
03-01-2020,11.56,11.7,11.56,11.7,11.392326,34300,344700000000,12030000000,32365999,0,0,0,0.0000000,0.244798,0.035,0.001,0.03,1611.380005,63,69.08
06-01-2020,11.6,11.98,11.6,11.96,11.64549,20800,344700000000,12030000000,32365999,0,0,0,0.0000000,0.243902,0.035,0.001,0.0293,1597.76001,63.27,70.25
07-01-2020,11.72,11.92,11.72,11.9,11.587068,17600,344700000000,12030000000,32365999,0,0,0,0.0000000,0.243902,0.035,0.001,0.0299,1611.040039,62.7,68.74
08-01-2020,11.78,11.78,11.4,11.62,11.31443,22600,344700000000,12030000000,32365999,0,0,0,0.0000000,0.244535,0.035,0.001,0.03,1589.099976,59.65,67.31
09-01-2020,12,12,11.66,11.78,11.470223,8500,344700000000,12030000000,32365999,0,0,0,0.0000000,0.243962,0.035,0.001,0.0294,1595.650024,59.56,66.58
10-01-2020,11.98,12.28,11.98,12.2,11.879178,261800,344700000000,12030000000,32365999,0,0,0,0.0000000,0.244618,0.035,0.001,0.03,1591.459961,59.02,66.77
13-01-2020,12.18,12.6,12.18,12.38,12.054445,52100,344700000000,12030000000,32365999,0,0,0,0.0000000,0.245453,0.035,0.001,0.03,1584.72998,58.17,64.14
14-01-2020,12.52,12.64,12.52,12.6,12.26866,166100,344700000000,12030000000,32365999,0,0,0,0.0000000,0.246427,0.035,0.001,0.0294,1580.599976,58.34,64.45
15-01-2020,12.68,12.76,12.5,12.76,12.424451,199100,344700000000,12030000000,32365999,0,0,0,0.0000000,0.24561,0.035,0.001,0.0294,1585.140015,57.86,63.29
16-01-2020,12.8,12.8,12.4,12.72,12.385504,362500,344700000000,12030000000,32365999,0,0,0,0.0000000,0.2457,0.035,0.001,0.03,1587.880005,58.52,64.63
17-01-2020,12.56,12.76,12.56,12.72,12.385504,77400,344700000000,12030000000,32365999,0,0,0,0.0000000,0.246184,0.035,0.001,0.03,1595.810059,58.55,64.05
20-01-2020,12.72,12.8,12.68,12.78,12.443927,168200,344700000000,12030000000,32365999,0,0,0,0.0000000,0.246755,0.035,0.001,0.03,1588.880005,,64.63
21-01-2020,12.72,12.96,12.72,12.9,12.56077,87200,344700000000,12030000000,32365999,0,0,0,0.0000000,0.246488,0.035,0.001,0.03,1587.329956,58.25,63.66
22-01-2020,12.9,12.92,12.78,12.8,12.463401,72500,344700000000,12030000000,32365999,0,0,0,0.0000000,0.245755,0.035,0.001,0.0268,1577.97998,56.76,62.11
23-01-2020,12.8,12.8,12.72,12.78,12.443927,7600,344700000000,12030000000,32365999,0,0,0,0.0000000,0.246148,0.035,0.001,0.0275,1574.439941,55.51,61.26
24-01-2020,12.78,12.78,12.78,12.78,12.443927,0,344700000000,12030000000,32365999,0,0,0,0.0000000,0.24558,0.035,0.001,0.0275,1572.810059,54.09,59.34
28-01-2020,12.5,12.5,11.6,12.04,11.723386,98000,344700000000,12030000000,32365999,4,0,0,0.0000000,0.246033,0.035,0.001,0.0275,1551.640015,53.33,59.37
29-01-2020,12.24,12.3,12.04,12.2,11.879178,91100,344700000000,12030000000,32365999,7,0,0,0.0000000,0.244888,0.035,0.001,0.0268,1550.469971,53.29,59.46
30-01-2020,12.2,12.2,12.1,12.14,11.820756,190400,344700000000,12030000000,32365999,8,0,0,0.0000000,0.245212,0.035,0.001,0.0275,1545.589966,52.19,57.72
31-01-2020,12.16,12.22,11.88,11.9,11.587068,731500,344700000000,12030000000,32365999,8,0,0,0.0000000,0.244858,0.035,0.001,0.0267,1531.060059,51.58,57.77
03-02-2020,11.6,11.9,11.2,11.6,11.294956,735300,344700000000,12620000000,32365999,8,0,0,0.0000000,0.244284,0.035,0,0.0275,1521.949951,50.06,54
04-02-2020,11.6,11.6,11.6,11.6,11.294956,700,344700000000,12620000000,32365999,10,0,0,0.0000000,0.243102,0.035,0,0.0275,1535.800049,49.59,53.9
05-02-2020,11.2,11.66,11.2,11.66,11.353378,32400,344700000000,12620000000,32365999,12,0,0,0.0000000,0.243427,0.035,0,0.0275,1536.790039,50.87,55.36
06-02-2020,11.7,11.98,11.68,11.98,11.664964,33800,344700000000,12620000000,32365999,14,0,0,0.0000000,0.24286,0.035,0,0.0275,1552.77002,50.94,55.18
07-02-2020,12,12.02,11.98,12.02,11.703912,193100,344700000000,12620000000,32365999,15,0,0,0.0000000,0.242718,0.035,0,0.0275,1554.48999,50.34,54.53
10-02-2020,11.66,11.66,11.56,11.58,11.275482,215600,344700000000,12620000000,32365999,18,0,0,0.0000000,0.241598,0.035,0,0.0275,1542.800049,49.59,53.39
11-02-2020,11.58,11.58,11.34,11.4,11.100215,32200,344700000000,12620000000,32365999,18,0,0,0.0000000,0.241249,0.035,0,0.0275,1551.47998,50,54
12-02-2020,11.4,11.46,11.38,11.4,11.100215,136900,344700000000,12620000000,32365999,18,0,0,0.0000000,0.242096,0.035,0,0.0275,1542.939941,51.13,55.54
13-02-2020,11.3,11.4,11.26,11.26,10.963898,96700,344700000000,12620000000,32365999,18,0,0,0.0000000,0.241546,0.035,0,0.0275,1539.160034,51.41,56.34
14-02-2020,11.3,11.34,11.24,11.28,10.983371,150500,344700000000,12620000000,32365999,19,0,0,0.0000000,0.241575,0.035,0,0.0275,1544.459961,52.03,57.37
17-02-2020,11.28,11.44,11.28,11.34,11.041795,57200,344700000000,12620000000,32365999,22,0,0,0.0000000,0.241604,0.035,0,0.0275,1537.119995,,57.83
18-02-2020,11.4,11.4,10.8,10.88,10.59389,95100,344700000000,12620000000,32365999,22,0,0,0.0000000,0.2414,0.035,0,0.0275,1537.079956,52.1,57.35
19-02-2020,10.9,11.02,10.9,11.02,10.73021,1000,344700000000,12620000000,32365999,22,0,0,0.0000000,0.240819,0.035,0,0.0275,1534.160034,53.31,59.72
20-02-2020,11.06,11.06,11.06,11.06,10.769157,49300,344700000000,12620000000,32365999,22,0,0,0.0000000,0.240356,0.035,0,0.0275,1534.97998,53.77,59.57
21-02-2020,11.04,11.04,10.92,11.02,10.73021,97900,344700000000,12620000000,32365999,22,0,0,0.0000000,0.239343,0.035,0,0.0275,1531.199951,53.36,58.6
24-02-2020,10.96,10.96,10.96,10.96,10.671786,74600,344700000000,12620000000,32365999,22,0,0,0.0000000,0.238857,0.035,0,0.0275,1490.060059,51.36,56.71
25-02-2020,10.94,11.34,10.94,11.34,11.041795,12000,344700000000,12620000000,32365999,22,0,0,0.0000000,0.236827,0.035,0,0.0275,1500.880005,49.78,55.29
26-02-2020,11.28,11.28,11.18,11.2,10.905475,191100,344700000000,12620000000,32365999,22,0,0,0.0000000,0.236295,0.035,0,0.0275,1495.189941,48.67,54.96
27-02-2020,11.48,11.48,10.84,11,10.710734,102000,344700000000,12620000000,32365999,23,0,0,0.0000000,0.236821,0.035,0,0.0275,1505.589966,47.17,52.19
28-02-2020,10.8,10.92,10.7,10.92,10.632838,19800,344700000000,12620000000,32365999,25,0,0,0.0000000,0.237614,0.035,0,0.0275,1482.640015,44.83,51.31
02-03-2020,10.8,10.8,10.32,10.8,10.515994,55500,344700000000,12310000000,32365999,29,0,0,0.0000000,0.237473,0.035,-0.012,0.0275,1466.939941,46.78,52.52
03-03-2020,10.8,10.86,10.54,10.7,10.418623,27600,344700000000,12310000000,32365999,36,0,0,0.0000000,0.23809,0.035,-0.012,0.0253,1478.640015,47.27,52.24
04-03-2020,10.7,10.74,10.68,10.7,10.418623,28400,344700000000,12310000000,32365999,50,0,0,0.0000000,0.237485,0.035,-0.012,0.025,1489.949951,46.78,51.86
05-03-2020,10.7,10.94,10.68,10.86,10.574415,27700,344700000000,12310000000,32365999,55,0,0,0.0000000,0.239349,0.035,-0.012,0.025,1491.030029,45.9,51.29
06-03-2020,11.14,11.14,10.88,10.88,10.59389,700,344700000000,12310000000,32365999,83,0,0,0.0000000,0.240442,0.035,-0.012,0.025,1483.099976,41.14,45.6
09-03-2020,10.7,10.7,10.1,10.14,9.873349,27400,344700000000,12310000000,32365999,117,0,0,0.0000000,0.239802,0.035,-0.012,0.025,1424.160034,31.05,35.33
10-03-2020,9.61,10.2,9.34,10,9.737032,103500,344700000000,12310000000,32365999,129,0,0,0.0000000,0.237248,0.035,-0.012,0.0245,1430.469971,34.47,35.57
11-03-2020,10,10.56,10,10.5,10.223883,54000,344700000000,12310000000,32365999,149,0,0,0.0000000,0.236267,0.035,-0.012,0.025,1443.829956,33.13,34.45
12-03-2020,10.46,10.46,9.87,9.9,9.63966,44100,344700000000,12310000000,32365999,158,0,0,0.0000000,0.235571,0.035,-0.012,0.025,1419.430054,31.56,31.02
13-03-2020,9.9,9.9,9.9,9.9,9.63966,0,344700000000,12310000000,32365999,197,0,0,0.0000000,0.234192,0.035,-0.012,0.025,1344.75,31.72,32.25
16-03-2020,9.1,9.11,9.01,9.01,8.773066,351400,344700000000,12310000000,32365999,553,0,0,0.0000000,0.233863,0.035,-0.012,0.025,1280.630005,28.96,27.98
17-03-2020,9,9,8.51,8.8,8.568588,364800,344700000000,12310000000,32365999,673,2,0,0.0000000,0.232229,0.035,-0.012,0.025,1256.579956,26.96,27.97
18-03-2020,8.79,8.82,8.64,8.72,8.490691,232500,344700000000,12310000000,32365999,790,2,0,0.0000000,0.229964,0.035,-0.012,0.025,1239.01001,20.48,22.79
19-03-2020,8.5,9,7.39,9,8.763329,293200,344700000000,12310000000,32365999,900,2,0,0.0000000,0.228781,0.035,-0.012,0.025,1219.719971,25.09,23.98
20-03-2020,9,9.2,8.6,9.1,8.8607,50800,344700000000,12310000000,32365999,1030,3,0,0.0000000,0.226624,0.035,-0.012,0.025,1303.280029,19.48,25.55
23-03-2020,9.06,9.06,8.6,8.67,8.442006,28400,344700000000,12310000000,32365999,1518,16,0,0.0000000,0.227687,0.035,-0.012,0.025,1259.880005,23.33,23.75
24-03-2020,9.19,9.19,8.75,8.98,8.743853,75900,344700000000,12310000000,32365999,1624,18,0,0.0000000,0.225225,0.035,-0.012,0.025,1291.140015,21.03,24.5
25-03-2020,9.2,9.5,8.83,8.83,8.597799,342700,344700000000,12310000000,32365999,1796,21,0,0.0000000,0.225836,0.035,-0.012,0.025,1324.5,20.75,25.62
26-03-2020,8.98,8.98,8.86,8.95,8.714643,753400,344700000000,12310000000,32365999,2031,26,0,0.0000000,0.22792,0.035,-0.012,0.025,1328.089966,16.6,23.55
27-03-2020,9.1,9.1,8.98,9.01,8.773066,589100,344700000000,12310000000,32365999,2161,28,0,0.0000000,0.230947,0.035,-0.012,0.025,1343.089966,15.48,22.39
30-03-2020,8.9,9.01,8.8,8.9,8.665957,33700,344700000000,12310000000,32365999,2626,43,0,0.0000000,0.231481,0.035,-0.012,0.025,1328.880005,14.1,19.19
31-03-2020,8.87,9.15,8.87,9.15,8.909384,10600,344700000000,12310000000,32365999,2766,48,0,0.0000000,0.230894,0.035,-0.012,0.025,1350.890015,20.51,14.85
01-04-2020,9.34,9.4,9.2,9.38,9.133335,57800,289700000000,-3630000000,32365999,2908,50,0,0.0624961,0.232019,0.051,-0.027,0.025,1322.660034,20.28,14.97
02-04-2020,9.2,9.55,9.07,9.55,9.298865,21700,289700000000,-3630000000,32365999,3116,52,0,0.0624961,0.229616,0.051,-0.027,0.025,1330.900024,25.18,20.24
03-04-2020,9.5,9.53,9.12,9.5,9.25018,42100,289700000000,-3630000000,32365999,3333,57,0,0.0624961,0.229595,0.051,-0.027,0.025,1330.650024,28.36,24.33
06-04-2020,9.5,9.6,9.49,9.59,9.337813,42800,289700000000,-3630000000,32365999,3793,64,0,0.0624961,0.229568,0.051,-0.027,0.025,1341.689941,26.21,22.58
07-04-2020,9.7,9.76,9.69,9.75,9.493607,29100,289700000000,-3630000000,32365999,3963,65,0,0.0624961,0.229305,0.051,-0.027,0.025,1369.920044,23.54,22.1
08-04-2020,9.75,9.8,9.75,9.78,9.522816,13700,289700000000,-3630000000,32365999,4119,66,0,0.0624961,0.230681,0.051,-0.027,0.025,1361.390015,24.97,25.22
09-04-2020,9.8,10.2,9.8,10,9.737032,14100,289700000000,-3630000000,32365999,4228,68,0,0.0624961,0.230282,0.051,-0.027,0.025,1369.76001,22.9,20.23
10-04-2020,10,10.06,10,10.06,9.795454,27500,289700000000,-3630000000,32365999,4346,71,0,0.0624961,0.231616,0.051,-0.027,0.025,1357.5,,
13-04-2020,10.08,10.14,9.9,10.14,9.873349,7700,289700000000,-3630000000,32365999,4817,80,0,0.0624961,0.232261,0.051,-0.027,0.025,1356.030029,22.36,
14-04-2020,10.14,10.3,10,10.2,9.931772,19000,289700000000,-3630000000,32365999,4987,83,0,0.0624961,0.231155,0.051,-0.027,0.025,1371.660034,20.15,21.74
15-04-2020,10.3,10.38,10.3,10.34,10.068089,17500,289700000000,-3630000000,32365999,5072,85,0,0.0624961,0.230947,0.051,-0.027,0.025,1387.790039,19.96,19.8
16-04-2020,10.34,10.36,10.34,10.36,10.087564,600,289700000000,-3630000000,32365999,5182,87,0,0.0624961,0.230388,0.051,-0.027,0.025,1386.530029,19.82,18.69
17-04-2020,10.52,10.66,10.2,10.2,9.931772,34100,289700000000,-3630000000,32365999,5251,88,0,0.0624961,0.228728,0.051,-0.027,0.025,1407.339966,18.31,19.75
20-04-2020,10.58,10.6,10.42,10.5,10.223883,174800,289700000000,-3630000000,32365999,5425,90,0,0.0624961,0.228964,0.051,-0.027,0.025,1413.119995,-36.98,17.36
21-04-2020,10.06,10.28,10.06,10.28,10.009668,300,289700000000,-3630000000,32365999,5482,92,0,0.0624961,0.228728,0.051,-0.027,0.025,1381.72998,8.91,9.12
22-04-2020,10.3,10.3,10,10.28,10.009668,6800,289700000000,-3630000000,32365999,5532,94,0,0.0624961,0.227635,0.051,-0.027,0.025,1381.890015,13.64,13.77
23-04-2020,10.5,10.5,10.28,10.44,10.165461,8300,289700000000,-3630000000,32365999,5603,95,0,0.0624961,0.22898,0.051,-0.027,0.025,1381.640015,15.06,15.06
24-04-2020,10.3,10.34,10,10.34,10.068089,1400,289700000000,-3630000000,32365999,5691,96,0,0.0624961,0.229474,0.051,-0.027,0.025,1369.849976,15.99,15.87
27-04-2020,10.34,10.7,10.34,10.52,10.243358,138300,289700000000,-3630000000,32365999,5820,99,0,0.0624961,0.229516,0.051,-0.027,0.025,1370.160034,12.17,15.17
28-04-2020,10.5,10.5,10.48,10.5,10.223883,40500,289700000000,-3630000000,32365999,5851,100,0,0.0624961,0.229595,0.051,-0.027,0.025,1372.199951,12.4,15.6
29-04-2020,10.7,10.8,10.5,10.62,10.340727,59700,289700000000,-3630000000,32365999,5945,101,0,0.0624961,0.22941,0.051,-0.027,0.025,1380.300049,15.04,17.86
30-04-2020,10.8,11,10.78,10.88,10.59389,130700,289700000000,-3630000000,32365999,6002,103,0,0.0624961,0.230335,0.051,-0.027,0.025,1407.780029,19.23,18.11
04-05-2020,10.7,10.7,10.4,10.6,10.321255,4000,289700000000,10390000000,32365999,6353,105,0,0.0624961,0.232796,0.051,0.003,0.025,1376.589966,20.47,20.4
05-05-2020,10.6,10.78,10.52,10.78,10.496519,39300,289700000000,10390000000,32365999,6383,107,0,0.0624961,0.23175,0.051,0.003,0.0203,1389.550049,24.56,25.46
06-05-2020,10.66,10.78,10.48,10.68,10.399151,115300,289700000000,10390000000,32365999,6428,107,0,0.0624961,0.232558,0.051,0.003,0.02,1376.930054,23.88,24.2
08-05-2020,10.72,10.72,10.52,10.6,10.321255,106700,289700000000,10390000000,32365999,6535,108,0,0.0624961,0.231374,0.051,0.003,0.02,1382.310059,24.73,
12-05-2020,10.6,10.6,10.5,10.5,10.223883,1900,289700000000,10390000000,32365999,6742,111,0,0.0624961,0.230867,0.051,0.003,0.02,1379.930054,25.76,26.67
13-05-2020,10.6,10.74,10.5,10.6,10.321255,6600,289700000000,10390000000,32365999,6779,113,0,0.0624961,0.23116,0.051,0.003,0.02,1397.130005,25.37,27.89
14-05-2020,10.5,10.82,10.5,10.82,10.535468,17500,289700000000,10390000000,32365999,6819,113,0,0.0624961,0.231054,0.051,0.003,0.02,1397.25,27.4,29.87
15-05-2020,10.88,10.98,10.82,10.9,10.613364,25500,289700000000,10390000000,32365999,6855,113,0,0.0624961,0.230521,0.051,0.003,0.02,1403.439941,29.44,30.95
18-05-2020,10.9,10.9,10.78,10.78,10.496519,8900,289700000000,10390000000,32365999,6941,114,0,0.0624961,0.229927,0.051,0.003,0.02,1410.160034,31.83,33.3
19-05-2020,10.78,10.82,10.76,10.82,10.535468,34500,289700000000,10390000000,32365999,6978,114,0,0.0624961,0.229748,0.051,0.003,0.02,1423.969971,32.3,33.06
20-05-2020,10.9,11.02,10.82,10.92,10.632838,306400,289700000000,10390000000,32365999,7009,114,0,0.0624961,0.230091,0.051,0.003,0.02,1435.119995,33.56,34.76
21-05-2020,11.1,11.48,11.04,11.1,10.808106,72600,289700000000,10390000000,32365999,7059,115,0,0.0624961,0.230097,0.051,0.003,0.0194,1452.109985,34.3,34.78
22-05-2020,11.14,11.26,11.12,11.18,10.886002,110700,289700000000,10390000000,32365999,7137,115,0,0.0624961,0.230203,0.051,0.003,0.02,1436.76001,33.49,33.8
27-05-2020,11.28,11.82,11.24,11.5,11.197586,100000,289700000000,10390000000,32365999,7619,115,0,0.0624961,0.229305,0.051,0.003,0.02,1451.72998,32.8,32.73
28-05-2020,11.5,11.56,11.44,11.46,11.158639,82800,289700000000,10390000000,32365999,7629,115,0,0.0624961,0.229991,0.051,0.003,0.02,1457.5,33.67,33.98
29-05-2020,11.46,11.5,10.8,11,10.710734,94900,289700000000,10390000000,32365999,7732,115,0,0.0624961,0.229991,0.051,0.003,0.02,1473.25,35.57,34.15
02-06-2020,11,11,11,11,10.710734,0,289700000000,20850000000,32365999,7877,115,0,0.0624961,0.231911,0.051,0.01,0.02,1507.689941,36.88,37.72
03-06-2020,11.48,11.48,11.1,11.12,10.827579,74300,289700000000,20850000000,32365999,7970,115,0,0.0624961,0.234055,0.051,0.01,0.02,1538.530029,37.33,37.98
04-06-2020,11.18,11.32,10.2,11,10.710734,256300,289700000000,20850000000,32365999,8247,116,0,0.0624961,0.235045,0.051,0.01,0.02,1561.839966,37.42,38.41
05-06-2020,10.9,10.9,10.6,10.64,10.522827,601000,289700000000,20850000000,32365999,8266,117,0,0.0624961,0.234165,0.051,0.01,0.02,1556.329956,39.49,41
09-06-2020,10.8,10.92,10.78,10.9,10.779963,187400,289700000000,20850000000,32365999,8336,117,0,0.0624961,0.23488,0.051,0.01,0.02,1575.160034,38.98,40.45
10-06-2020,10.94,11.08,10.9,11.06,10.938202,80600,289700000000,20850000000,32365999,8338,118,0,0.0624961,0.234028,0.051,0.01,0.0193,1575.27002,39.54,41.18
11-06-2020,11.06,11.08,10.9,11,10.878862,51700,289700000000,20850000000,32365999,8369,119,0,0.0624961,0.235349,0.051,0.01,0.0194,1557.25,36.43,37.76
12-06-2020,10.9,10.9,10.88,10.9,10.779963,137400,289700000000,20850000000,32365999,8402,121,0,0.0624961,0.23546,0.051,0.01,0.02,1546.02002,36.24,38.54
15-06-2020,10.96,11.06,10.94,10.98,10.859082,137800,289700000000,20850000000,32365999,8494,121,0,0.0624961,0.234302,0.051,0.01,0.02,1498.829956,37.07,39.44
16-06-2020,11,11.12,10.88,11.12,10.997541,222800,289700000000,20850000000,32365999,8505,121,0,0.0624961,0.233836,0.051,0.01,0.0195,1517.709961,38.26,40.75
17-06-2020,11.12,11.12,10.88,10.98,10.859082,204900,289700000000,20850000000,32365999,8515,121,0,0.0624961,0.233918,0.051,0.01,0.02,1526.319946,37.91,40.47
18-06-2020,10.9,11.02,10.9,11,10.878862,216000,289700000000,20850000000,32365999,8529,121,0,0.0624961,0.233754,0.051,0.01,0.02,1504.910034,38.79,41.75
19-06-2020,11,11.04,11,11,10.878862,69600,289700000000,20850000000,32365999,8535,121,0,0.0624961,0.233891,0.051,0.01,0.0195,1507.26001,39.72,42.33
22-06-2020,11,11.02,10.98,11,10.878862,82100,289700000000,20850000000,32365999,8587,121,0,0.0624961,0.234467,0.051,0.01,0.0195,1511.23999,40.6,43.2
23-06-2020,11,11.04,10.94,10.98,10.859082,22500,289700000000,20850000000,32365999,8590,121,0,0.0624961,0.234165,0.051,0.01,0.02,1507.040039,40.4,42.72
24-06-2020,11.1,11.1,11,11,10.878862,148900,289700000000,20850000000,32365999,8596,121,0,0.0624961,0.233863,0.051,0.01,0.02,1502.630005,37.91,40.4
25-06-2020,11.08,11.1,11,11,10.878862,79200,289700000000,20850000000,32365999,8600,121,0,0.0624961,0.233863,0.051,0.01,0.02,1489.199951,38.66,41.18
26-06-2020,11.02,11.08,11,11.08,10.957981,125500,289700000000,20850000000,32365999,8606,121,0,0.0624961,0.233836,0.051,0.01,0.02,1488.140015,38.53,40.97
29-06-2020,11.08,11.08,11,11,10.878862,45900,289700000000,20850000000,32365999,8637,121,0,0.0624961,0.233182,0.051,0.01,0.02,1494.430054,39.67,41.58
30-06-2020,11,11.02,11,11,10.878862,145000,289700000000,20850000000,32365999,8639,121,0,0.0624961,0.233508,0.051,0.01,0.02,1500.969971,39.27,41.64
01-07-2020,11.02,11.3,11.02,11.24,11.11622,242100,351600000000,25180000000,32365999,8640,121,0,0.2090447,0.233536,0.047,0.007,0.02,1514.430054,39.88,42.18
